url,status,last_modified,hash,exe
https://www.nirsoft.net/utils/eventlogsourcesview.zip,200,1376041908.0,f60a90200ac6daceba5acf2a24546ca27f0af1b28ad1320e637eaa695a6d03e9,EventLogSourcesView.exe
https://www.nirsoft.net/utils/eventlogsourcesview-x64.zip,200,1376041906.0,23e2dcb254e88307457ce81782666c25a84b4e1e2659d0a2e573d69992530dbc,EventLogSourcesView.exe
https://www.nirsoft.net/utils/executedprogramslist.zip,200,1458319561.0,84057a0660a51f07c56d893b9949befcc55a271c0e65a23e765bf958b2ae947a,ExecutedProgramsList.exe
https://www.nirsoft.net/utils/executedprogramslist-x64.zip,404,,,
https://www.nirsoft.net/utils/exifdataview.zip,200,1656435937.0,0f45ca559056837401f3934a39db0b74ba24ecfde97dc6bc2e7211f2ae9e7e47,ExifDataView.exe
https://www.nirsoft.net/utils/exifdataview-x64.zip,404,,,
https://www.nirsoft.net/utils/extpassword.zip,200,1648638628.0,a960a68caee9c030b71ef806c2d90bcd4de8ca5287c0aacdca3d0b46c1590c74,ExtPassword.exe
https://www.nirsoft.net/utils/extpassword-x64.zip,404,,,
https://www.nirsoft.net/utils/fastresolver.zip,200,1418573954.0,476a8e2d01b271f5b774904805b3419d58ac593bd0332e019d992eff95143212,FastResolver.exe
https://www.nirsoft.net/utils/fastresolver-x64.zip,404,,,
https://www.nirsoft.net/utils/faview.zip,200,1376141307.0,60f94079be9f34247c424e5512ea42f8633df694d6b7c9cfd38fd5fe863b19c3,faview.exe
https://www.nirsoft.net/utils/faview-x64.zip,404,,,
https://www.nirsoft.net/utils/fbcacheview.zip,200,1643003876.0,4577f33de9fc7a76b0dec73025b4483c0ff17a48b36e984975c9b4f4efc954e6,FBCacheView.exe
https://www.nirsoft.net/utils/fbcacheview-x64.zip,404,,,
https://www.nirsoft.net/utils/fileaccesserrorview.zip,200,1689535327.0,d54b4d72957417c255e69fbd8ca202a4b5abede672bce4ef5b8062fae6fff6c4,FileAccessErrorView.exe
https://www.nirsoft.net/utils/fileaccesserrorview-x64.zip,200,1689535327.0,5ee75cd0bd02fbcd85d7e52b1029d713f0418cdc8d558bf233133f5e04a261ca,FileAccessErrorView.exe
https://www.nirsoft.net/utils/fileactivitywatch.zip,200,1646987957.0,69fa65c80547b08da5872b494af9fa03def19e5f0567d317152d05437bf165a6,FileActivityWatch.exe
https://www.nirsoft.net/utils/fileactivitywatch-x64.zip,200,1646987958.0,8ca428106073bf2a92042cf6b0bc52a4ca8517b0dea2b54d57fad438c1849044,FileActivityWatch.exe
https://www.nirsoft.net/utils/filetypesman.zip,200,1672056039.0,d685f7b64ffdc6a487f8f0b204b556b11c5cfe0f3e3a93404c07dc52da5f72ac,FileTypesMan.exe
https://www.nirsoft.net/utils/filetypesman-x64.zip,200,1672056040.0,4ecf354e78796ad36c96a02b9b3ab4df0e71872a99cf5b7428de6ac2ae29a31d,FileTypesMan.exe
https://www.nirsoft.net/utils/firefoxdownloadsview.zip,200,1553951128.0,5bdb9f62367b5be0069545177beb443b7cbc8f22f0382c997a635e1719139afc,FirefoxDownloadsView.exe
https://www.nirsoft.net/utils/firefoxdownloadsview-x64.zip,404,,,
https://www.nirsoft.net/utils/firmwaretablesview.zip,200,1659775464.0,8e97e6854fa997f08e10607a066aa36278e539969c5d44eb5f44144af23df790,FirmwareTablesView.exe
https://www.nirsoft.net/utils/firmwaretablesview-x64.zip,200,1659775464.0,dc5db8daf90d6b678566557dccaa3e0c7b863f659cb65ab84f78560ea148f47f,FirmwareTablesView.exe
https://www.nirsoft.net/utils/flashcookiesview.zip,200,1402301100.0,a8217a04b664d055cd137620f8f7585d2dd0c326cf90d4a01383b9e5f154b86e,FlashCookiesView.exe
https://www.nirsoft.net/utils/flashcookiesview-x64.zip,404,,,
https://www.nirsoft.net/utils/folderchangesview.zip,200,1680091087.0,911e0b3af30eee893cb59ddab711fa0a021f891e67585bfc40da19c41bfcfa21,FolderChangesView.exe
https://www.nirsoft.net/utils/folderchangesview-x64.zip,404,,,
https://www.nirsoft.net/utils/foldertimeupdate.zip,200,1666782927.0,4843e3da50a5e086336761821ba18466ab6d6d8389b2598db88a7df1738ec212,FolderTimeUpdate.exe
https://www.nirsoft.net/utils/foldertimeupdate-x64.zip,200,1666782927.0,867463dd10326c5b6db0fef43e6054e447b97654c126afe882af3d625e97e309,FolderTimeUpdate.exe
https://www.nirsoft.net/utils/folrep.zip,200,1127607026.0,82a662e081f86fee20ae390ab83d05ed5a0290a83ba0aaf0c2e50c46bf4e1fdb,folrep.exe
https://www.nirsoft.net/utils/folrep-x64.zip,404,,,
https://www.nirsoft.net/utils/freespacelogview.zip,200,1642713487.0,1b8fd0ad7b1a376e89f0ae07c8501e03d386a867b8bd4542d3f09a6eac319982,FreeSpaceLogView.exe
https://www.nirsoft.net/utils/freespacelogview-x64.zip,404,,,
https://www.nirsoft.net/utils/fulleventlogview.zip,200,1685035565.0,3f53042d735df9a168050e4e0254d02638de14bb55131253eca3a0ccdf328159,FullEventLogView.exe
https://www.nirsoft.net/utils/fulleventlogview-x64.zip,200,1685035565.0,4a04355cbe240a35727c7a3f5f779217b1487c358673899d85d395360dc0790e,FullEventLogView.exe
https://www.nirsoft.net/dot_net_tools/gacview.zip,200,1200051810.0,f8f6b2033681aee70136ca8880197b84b08e119da0518625b42ec38ec6380045,gacview.exe
https://www.nirsoft.net/dot_net_tools/gacview-x64.zip,404,,,
https://www.nirsoft.net/utils/gdiview.zip,200,1480845149.0,30dc7eda83eee7826e677c5f27a89d8389fb632476d4e413e332ae73769c32f6,GDIView.exe
https://www.nirsoft.net/utils/gdiview-x64.zip,200,1480845149.0,45aeca625ed56662df1d52cca0f1b6e4ecd373b58ce8dcf07106f07f8dbc63e4,GDIView.exe
https://www.nirsoft.net/utils/getnir.zip,200,1610104190.0,f50dd73972c8295fb9b58296955cbfdc8c2025992fed83c0c96fd1ce1b71632c,GetNir.exe
https://www.nirsoft.net/utils/getnir-x64.zip,404,,,
https://www.nirsoft.net/utils/guipropview.zip,200,1683383222.0,6417ea886559600ccbb773e52b7a4da57d754927485d3b8628ee2ebd3592dec7,GUIPropView.exe
https://www.nirsoft.net/utils/guipropview-x64.zip,200,1683383222.0,63c640d5124d4c0c4ad2418f3405ed6e66bd07053da24221119dfa8b26590c54,GUIPropView.exe
https://www.nirsoft.net/utils/handlecountersview.zip,200,1689922065.0,c0b6bb5ec0b2eea260be1bcbcefbee6350548a448268559804e6731f96c9434a,HandleCountersView.exe
https://www.nirsoft.net/utils/handlecountersview-x64.zip,200,1689922066.0,e70d944e32905f565c5bd5d8e6eb1e3a70597c687ef623a2ae8a1758396f4def,HandleCountersView.exe
https://www.nirsoft.net/utils/hashmyfiles.zip,200,1638379944.0,426ea6ff003cee1041de4ce9438cbf0668b2ddcf20708f4f28846f60ea13e0ba,HashMyFiles.exe
https://www.nirsoft.net/utils/hashmyfiles-x64.zip,200,1638379944.0,a42ca96ea003b9592dbc0c22a9ace85daa0452c2b30a473f29190b724b6fd4b2,HashMyFiles.exe
https://www.nirsoft.net/utils/heapmemview.zip,200,1376585640.0,10c70d8e33f1e9cbb842e8920171ec5472db53e652e21a640f5ad9d14964d233,HeapMemView.exe
https://www.nirsoft.net/utils/heapmemview-x64.zip,200,1376585640.0,0c6e818a2291efaa168fae84956e4d1d25c37fd48d1aedf74eb85c66e36e5010,HeapMemView.exe
https://www.nirsoft.net/utils/hostednetworkstarter.zip,200,1476084686.0,f0908be0beb76b880ecf827d7b3f6ea8190b1674a88b782dd82f844afa6bed84,HostedNetworkStarter.exe
https://www.nirsoft.net/utils/hostednetworkstarter-x64.zip,404,,,
https://www.nirsoft.net/utils/hotkeyslist.zip,200,1591464621.0,e20e2c76003f0869788c6e171d252b0a44663ecbe8bc0f321d6eab28a8b11402,HotKeysList.exe
https://www.nirsoft.net/utils/hotkeyslist-x64.zip,404,,,
https://www.nirsoft.net/utils/htmlastext.zip,200,1250510931.0,498b113c1cce388f0d4428c6459a24384ffdb4311ec825e43a8643934a4952c0,HtmlAsText.exe
https://www.nirsoft.net/utils/htmlastext-x64.zip,404,,,
https://www.nirsoft.net/utils/htmldocedit.zip,200,1211310023.0,eed77808621fa1331ba194b1593bc18ec7a1628601282ff0a5163b02ce945cde,HtmlDocEdit.exe
https://www.nirsoft.net/utils/htmldocedit-x64.zip,404,,,
https://www.nirsoft.net/utils/httpnetworksniffer.zip,200,1535928902.0,c257e4d052fd48de0fd32f818a051d4e6c2d0a68dcc0f96bdb026c364ceb8182,HTTPNetworkSniffer.exe
https://www.nirsoft.net/utils/httpnetworksniffer-x64.zip,200,1535928902.0,aeb5ccbe089ecc1b136c0ef12ae325f91d4aefd240a48eecfbd76bee7a670f08,HTTPNetworkSniffer.exe
https://www.nirsoft.net/utils/iconsext.zip,200,1285585094.0,97582531dd0176e312f3a8b101e50d02224970aec5030f0e0ff2ac767f572981,iconsext.exe
